     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1297,         0,         0,   0.011,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
       273,         0,         0,   0.010,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      1297,         2,         0,   0.012,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
         1,         0,         0,   0.010,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      1297,         0,         0,   0.010,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
       273,         0,         0,   0.010,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
         1,         0,         0,   0.017,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
         1,         0,         0,   0.016,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      2048,         3,         0,   0.015,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      1024,         4,         0,   0.017,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      3072,         1,         0,   0.019,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
      2320,         5,         0,   0.019,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      2048,         2,         0,   0.017,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      1024,         4,         0,   0.018,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
         1,         0,         0,   0.028,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
         1,         0,         0,   0.028,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
         1,         0,         0,   0.024,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      3344,         2,         0,   0.017,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      2320,         0,         0,   0.016,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
         1,         0,         0,   0.019,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      2048,         8,         0,   0.020,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      1024,         0,         0,   0.020,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
      3072,         8,         0,   0.024,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      3344,         3,         0,   0.018,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      2048,        10,         0,   0.019,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      4096,         2,         0,   0.024,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      4096,         7,         0,   0.024,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      5120,         7,         0,   0.021,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      6144,         3,         0,   0.021,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      1296,         7,         0,   0.018,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      1296,        16,         0,   0.021,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      1296,         9,         0,   0.028,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      3072,         5,         0,   0.024,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      7168,         1,         0,   0.030,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
      4096,        20,         0,   0.032,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      4096,        14,         0,   0.033,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      3072,         2,         0,   0.025,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      3072,         8,         0,   0.031,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      2048,        16,         0,   0.023,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      8192,         3,         0,   0.028,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      7168,         6,         0,   0.029,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      2048,        23,         0,   0.029,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      5120,        15,         0,   0.031,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      1024,         8,         0,   0.045,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      3072,         3,         0,   0.032,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      1024,         7,         0,   0.031,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     12288,         3,         0,   0.038,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
      6144,         5,         0,   0.038,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
      4096,        15,         0,   0.038,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
      6144,        11,         0,   0.042,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     11264,         7,         0,   0.039,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     10240,         9,         0,   0.042,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      7168,        11,         0,   0.044,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      1024,         5,         0,   0.028,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      3072,        24,         0,   0.042,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      5120,        23,         0,   0.055,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      2048,         6,         0,   0.038,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      2048,        15,         0,   0.053,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     14336,         8,         0,   0.055,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
      3072,        30,         0,   0.043,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      9216,         6,         0,   0.054,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     15360,        12,         0,   0.053,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      2048,        15,         0,   0.047,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      8192,        19,         0,   0.056,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      6144,        29,         0,   0.058,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     12288,         6,         0,   0.056,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
      9216,        17,         0,   0.056,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      6144,        17,         0,   0.057,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      7168,        10,         0,   0.055,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      4096,        25,         0,   0.060,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      5120,        37,         0,   0.066,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     23552,        11,         0,   0.076,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
     19456,         9,         0,   0.075,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
      3072,        48,         0,   0.076,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     10240,         8,         0,   0.081,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     11264,        22,         0,   0.078,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
      8192,        36,         0,   0.078,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     18432,        10,         0,   0.076,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     11264,        19,         0,   0.076,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
      9216,        27,         0,   0.078,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
      8192,         7,         0,   0.077,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      6144,        52,         0,   0.083,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      5120,        34,         0,   0.108,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
      4096,        44,         0,   0.093,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     32768,         7,         0,   0.106,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
     28672,        13,         0,   0.106,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     13312,        13,         0,   0.107,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     11264,        54,         0,   0.107,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     15360,        28,         0,   0.109,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     24576,        19,         0,   0.107,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     17408,        24,         0,   0.110,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     12288,        41,         0,   0.106,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     11264,        17,         0,   0.109,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
      8192,        69,         0,   0.110,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      4096,        53,         0,   0.111,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      7168,        50,         0,   0.120,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     45056,        10,         0,   0.148,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
     40960,        20,         0,   0.147,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     19456,        20,         0,   0.145,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     20480,        31,         0,   0.147,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     34816,        22,         0,   0.147,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     17408,        62,         0,   0.148,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     16384,        73,         0,   0.156,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     23552,        44,         0,   0.150,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     18432,        20,         0,   0.138,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     11264,       101,         0,   0.160,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
      7168,        77,         0,   0.157,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
      9216,        57,         0,   0.155,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     50176,        19,         0,   0.207,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
     48128,        25,         0,   0.207,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     31744,        17,         0,   0.207,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     14336,        57,         0,   0.206,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     19456,        49,         0,   0.206,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     46080,        32,         0,   0.221,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     23552,        54,         0,   0.225,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     25600,        39,         0,   0.205,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     27648,        29,         0,   0.222,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     12288,       111,         0,   0.219,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     10240,        76,         0,   0.208,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     10240,       119,         0,   0.247,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
     73728,        25,         0,   0.288,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
     63488,        24,         0,   0.285,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     31744,        30,         0,   0.294,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     28672,       102,         0,   0.290,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     22528,       103,         0,   0.294,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     58368,        36,         0,   0.285,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     35840,        66,         0,   0.288,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     31744,        67,         0,   0.291,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     31744,        38,         0,   0.290,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     19456,       190,         0,   0.293,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     15360,       102,         0,   0.297,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     11264,       131,         0,   0.289,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
    118784,        31,         0,   0.398,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
     99328,        55,         0,   0.402,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     90112,        56,         0,   0.399,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     47104,       149,         0,   0.410,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     39936,       182,         0,   0.410,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
     53248,       115,         0,   0.401,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     62464,       103,         0,   0.405,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     57344,        48,         0,   0.425,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
     46080,        66,         0,   0.403,chromobius,1b6d6007dc3bc0114990d58e89f2f84c42598212275010061501811c142c6cd1,"{""d"":5,""p"":0.00018873918221350977,""r"":20}",
     29696,       283,         0,   0.412,chromobius,bdd681d9e7d3d5e0354058f99c3a13df0bbb51d78d66dea360880b759e8e5453,"{""d"":5,""p"":0.0004893900918477494,""r"":20}",
     23552,       155,         0,   0.409,chromobius,194116b1243f86e051e202d8910079d860d65e0467520557865acf3834cde8ce,"{""d"":5,""p"":0.00041753189365604,""r"":20}",
     17408,       216,         0,   0.411,chromobius,d0e4cfaebc36d1ec1b73883d7a3417807daede44cc03cbf7e6e9657b6086fef9,"{""d"":5,""p"":0.0005736152510448681,""r"":20}",
    152576,        39,         0,   0.560,chromobius,a84cd708d74680a8dce8232c3cfb110694432af7c27bc443344bacb58cb743f0,"{""d"":5,""p"":0.0001,""r"":20}",
    126976,        47,         0,   0.557,chromobius,c02f7324f80c4696f6fff96d2124cde6035719a0e7e8cd42752d5dc3e4c89cf0,"{""d"":5,""p"":0.00011721022975334806,""r"":20}",
     53248,       241,         0,   0.565,chromobius,e97f9c6b7873fe15387e798fc3dfdf4c3b28ad4ccb5f60a5ee17befd75a74fbb,"{""d"":5,""p"":0.0003562247890262444,""r"":20}",
    115712,        61,         0,   0.567,chromobius,411f937e71be542c36653cf589f32dba8f6c926b7dee0ef6370edcf7644fda7f,"{""d"":5,""p"":0.00013738237958832623,""r"":20}",
     64512,       222,         0,   0.568,chromobius,d2706b758e0ef94355443e197196e5c79044e469930750e9e50a6168a08cf59e,"{""d"":5,""p"":0.0003039195382313198,""r"":20}",
     78848,       142,         0,   0.562,chromobius,ff015836648097873ee81c77480f1d99835a6e2eb5d73c72f89c5841dc8cc038,"{""d"":5,""p"":0.000221221629107045,""r"":20}",
     69632,       152,         0,   0.566,chromobius,2e123b155f2d0eeaa381a2849a085b038e1e339fd524d5fd0d510491a52c7220,"{""d"":5,""p"":0.0002592943797404667,""r"":20}",
     83968,        71,         0,   0.561,chromobius,dc3710121e64d0a914b1c6856717d37cb226ad8e314e898a308c2d3aedc6defb,"{""d"":5,""p"":0.00016102620275609394,""r"":20}",
